,zipcode,lat,long,price_est
8625,98146,47.5017,-122.37700000000001,545000.0
8626,98027,47.5614,-122.08200000000001,565000.0
8627,98055,47.49,-122.22,175000.0
8628,98005,47.6009,-122.15799999999999,530000.0
8630,98177,47.7588,-122.36,430000.0
8631,98042,47.3683,-122.087,225000.0
8632,98168,47.5003,-122.306,312000.0
8633,98177,47.7013,-122.37299999999999,380000.0
8634,98148,47.4402,-122.333,222200.0
8635,98040,47.5736,-122.212,1440000.0
8636,98038,47.3795,-122.022,329950.0
8637,98117,47.6999,-122.391,995000.0
8638,98027,47.5525,-122.098,929950.0
8639,98074,47.6411,-122.065,692000.0
8640,98107,47.6655,-122.37100000000001,402000.0
8641,98074,47.6052,-122.044,510000.0
8642,98031,47.4043,-122.20200000000001,249000.0
8643,98031,47.4143,-122.206,244900.0
8644,98178,47.4947,-122.238,289900.0
8645,98146,47.5093,-122.387,552500.0
8647,98102,47.6405,-122.324,440000.0
8648,98168,47.4997,-122.32600000000001,286000.0
8649,98106,47.519,-122.352,260000.0
8650,98028,47.7689,-122.241,355000.0
8651,98003,47.3365,-122.319,318000.0
8652,98168,47.5095,-122.31299999999999,255000.0
8653,98001,47.3003,-122.27,139000.0
8654,98034,47.7319,-122.204,485000.0
8656,98103,47.662,-122.34899999999999,588000.0
8657,98115,47.6772,-122.296,975000.0
8658,98029,47.5479,-121.99799999999999,402000.0
8659,98168,47.5131,-122.334,245000.0
8661,98022,47.2016,-122.006,195000.0
8662,98155,47.7754,-122.291,385000.0
8663,98006,47.5659,-122.141,450000.0
8664,98033,47.666000000000004,-122.20100000000001,1090000.0
8665,98126,47.5357,-122.368,396675.0
8666,98188,47.448,-122.28,242000.0
8668,98115,47.68,-122.304,496000.0
8669,98034,47.723,-122.162,399950.0
8670,98033,47.6747,-122.191,895000.0
8672,98155,47.7527,-122.306,270000.0
8673,98027,47.4511,-121.976,349900.0
8674,98029,47.5464,-121.999,454280.0
8675,98077,47.7432,-122.07600000000001,390000.0
8676,98023,47.3124,-122.345,275000.0
8677,98023,47.3093,-122.345,300000.0
8678,98199,47.6474,-122.402,700000.0
8679,98115,47.6883,-122.3,520000.0
8680,98053,47.6495,-122.042,715000.0
8681,98038,47.3515,-121.999,404000.0
8682,98011,47.7599,-122.214,490500.0
8684,98199,47.6567,-122.399,557800.0
8685,98166,47.4434,-122.34299999999999,571000.0
8686,98038,47.3533,-122.027,410000.0
8687,98118,47.5294,-122.285,225000.0
8688,98052,47.7047,-122.12799999999999,700000.0
8689,98103,47.6857,-122.348,500000.0
8690,98107,47.6727,-122.396,536500.0
8691,98022,47.184,-121.959,330000.0
8692,98042,47.3659,-122.113,249950.0
8693,98188,47.4538,-122.288,249000.0
8694,98032,47.3769,-122.234,249000.0
8695,98004,47.583999999999996,-122.195,780000.0
8696,98115,47.6725,-122.32700000000001,1200000.0
8697,98072,47.735,-122.17399999999999,434500.0
8699,98107,47.6742,-122.396,417200.0
8700,98074,47.6408,-122.05799999999999,649990.0
8701,98107,47.6721,-122.395,506000.0
8702,98148,47.4317,-122.32799999999999,348000.0
8703,98031,47.4045,-122.208,301000.0
8704,98117,47.6848,-122.38600000000001,427550.0
8705,98155,47.7444,-122.294,361000.0
8706,98125,47.701,-122.305,460000.0
8707,98112,47.625,-122.3,958000.0
8708,98108,47.5445,-122.321,445000.0
8709,98072,47.7623,-122.161,373000.0
8710,98011,47.7351,-122.199,525000.0
8711,98023,47.2848,-122.345,364988.0
8712,98177,47.7256,-122.361,324000.0
8713,98118,47.5514,-122.26799999999999,625000.0
8714,98022,47.1967,-121.99799999999999,237500.0
8715,98034,47.7188,-122.185,429300.0
8716,98108,47.5292,-122.323,155000.0
8717,98177,47.7248,-122.365,614000.0
8718,98034,47.7194,-122.199,650000.0
8719,98004,47.5825,-122.189,625000.0
8720,98117,47.6921,-122.38600000000001,587100.0
8721,98042,47.3117,-122.083,380000.0
8722,98118,47.5598,-122.266,479500.0
8723,98115,47.6746,-122.32600000000001,382888.0
8724,98116,47.5849,-122.384,540000.0
8725,98033,47.6477,-122.197,691000.0
8726,98103,47.6572,-122.333,760500.0
8727,98065,47.5431,-121.88600000000001,685000.0
8728,98001,47.295,-122.275,199129.0
8729,98023,47.3058,-122.348,335000.0
8730,98058,47.4365,-122.10600000000001,305100.0
8731,98005,47.6387,-122.17399999999999,830000.0
8732,98006,47.5535,-122.115,810000.0
8733,98074,47.6225,-122.038,500000.0
8734,98126,47.5583,-122.38,490000.0
8735,98116,47.5862,-122.387,490000.0
8736,98198,47.4128,-122.323,272000.0
8737,98031,47.3913,-122.191,280000.0
8738,98155,47.7474,-122.32700000000001,233000.0
8739,98133,47.7579,-122.33,275000.0
8740,98031,47.3895,-122.221,375000.0
8741,98011,47.776,-122.169,445000.0
8742,98107,47.6706,-122.381,437500.0
8743,98118,47.5261,-122.266,426250.0
8744,98065,47.5317,-121.834,358000.0
8745,98053,47.6746,-122.01799999999999,1180000.0
8746,98027,47.5322,-122.03299999999999,305000.0
8747,98053,47.7182,-122.03399999999999,415000.0
8749,98075,47.6007,-121.97399999999999,733000.0
8750,98133,47.7362,-122.333,411500.0
8751,98034,47.7096,-122.219,540000.0
8752,98032,47.3715,-122.29,270500.0
8753,98107,47.6741,-122.375,422250.0
8754,98155,47.7672,-122.292,655000.0
8757,98122,47.6191,-122.301,460000.0
8758,98178,47.4971,-122.24,159075.0
8759,98103,47.6801,-122.354,470000.0
8760,98108,47.5558,-122.31,235000.0
8761,98188,47.4419,-122.27,309950.0
8762,98006,47.5728,-122.125,433000.0
8764,98042,47.3796,-122.102,291000.0
8765,98052,47.6371,-122.094,835000.0
8766,98199,47.6372,-122.39200000000001,640000.0
8767,98006,47.5715,-122.124,438000.0
8768,98059,47.4865,-122.14200000000001,540000.0
8769,98146,47.4962,-122.34899999999999,325000.0
8770,98056,47.5122,-122.186,380000.0
8771,98105,47.6696,-122.26700000000001,510000.0
8772,98038,47.3497,-122.044,380000.0
8773,98006,47.5657,-122.149,825000.0
8774,98077,47.7615,-122.041,880000.0
8776,98115,47.6951,-122.319,790000.0
8777,98106,47.5225,-122.351,287000.0
8778,98118,47.5451,-122.28399999999999,509000.0
8779,98188,47.4571,-122.272,270000.0
8780,98146,47.4852,-122.34299999999999,210000.0
8781,98133,47.7686,-122.348,415000.0
8784,98116,47.5771,-122.391,499950.0
8785,98122,47.6138,-122.29899999999999,659000.0
8786,98019,47.7698,-121.896,265000.0
8787,98045,47.4861,-121.804,492000.0
8788,98040,47.5731,-122.212,715000.0
8789,98168,47.4824,-122.274,175000.0
8790,98005,47.5932,-122.15899999999999,975000.0
8791,98117,47.6992,-122.36399999999999,306950.0
8792,98116,47.5686,-122.39200000000001,630000.0
8793,98056,47.5351,-122.17399999999999,367500.0
8794,98136,47.53,-122.38799999999999,699950.0
8795,98122,47.6155,-122.29,1000000.0
8796,98001,47.2874,-122.28299999999999,285000.0
8797,98106,47.534,-122.36399999999999,215000.0
8798,98059,47.5188,-122.15100000000001,1050000.0
8800,98168,47.4783,-122.265,235000.0
8801,98103,47.6587,-122.344,604000.0
8802,98199,47.6534,-122.415,750000.0
8803,98005,47.5973,-122.177,800000.0
8804,98105,47.6691,-122.29899999999999,580000.0
8805,98118,47.5677,-122.285,350000.0
8806,98166,47.4544,-122.35700000000001,353750.0
8808,98008,47.6316,-122.12100000000001,465000.0
8809,98118,47.5516,-122.26299999999999,568000.0
8810,98112,47.6242,-122.306,1010000.0
8811,98168,47.4931,-122.29799999999999,213500.0
8812,98077,47.758,-122.071,250000.0
8813,98126,47.5274,-122.37899999999999,357000.0
8814,98136,47.5501,-122.39299999999999,425000.0
8815,98011,47.7387,-122.21700000000001,571000.0
8816,98052,47.6939,-122.126,588000.0
8817,98003,47.345,-122.296,275000.0
8818,98023,47.3357,-122.351,565000.0
8819,98011,47.7603,-122.215,460000.0
8821,98023,47.3036,-122.34,490600.0
8822,98033,47.6857,-122.208,1010000.0
8823,98034,47.7239,-122.17299999999999,500000.0
8824,98030,47.367,-122.181,249000.0
8825,98055,47.4529,-122.20700000000001,235000.0
8826,98125,47.711999999999996,-122.281,410000.0
8827,98116,47.5697,-122.4,370000.0
8828,98059,47.5071,-122.16,360000.0
8829,98040,47.5364,-122.23899999999999,1410000.0
8830,98042,47.3687,-122.126,298000.0
8831,98146,47.5033,-122.37200000000001,485000.0
8832,98006,47.5538,-122.176,400000.0
8833,98075,47.5893,-122.01899999999999,580000.0
8834,98133,47.7055,-122.34200000000001,355000.0
8835,98011,47.744,-122.194,650000.0
8836,98056,47.4894,-122.18799999999999,261490.0
8837,98034,47.7225,-122.179,347000.0
8838,98107,47.6689,-122.367,485000.0
8839,98199,47.644,-122.385,601000.0
8840,98092,47.3097,-122.09899999999999,380000.0
8841,98074,47.6286,-122.053,565000.0
8842,98053,47.673,-122.03,750000.0
8843,98023,47.3037,-122.375,291000.0
8844,98029,47.5688,-122.014,560000.0
8845,98074,47.6313,-122.045,725000.0
8847,98038,47.3766,-122.027,470000.0
8848,98155,47.7606,-122.32,264950.0
8849,98010,47.3124,-122.00299999999999,200000.0
8850,98059,47.4739,-122.11399999999999,453500.0
8851,98052,47.6832,-122.164,811000.0
8852,98103,47.698,-122.34,425000.0
8854,98072,47.7511,-122.111,562000.0
8855,98003,47.2672,-122.31299999999999,281000.0
8856,98042,47.3833,-122.1,270000.0
8857,98023,47.306000000000004,-122.37,205950.0
8858,98126,47.52,-122.374,310000.0
8859,98029,47.5476,-122.005,350000.0
8860,98004,47.638999999999996,-122.219,843500.0
8861,98118,47.5372,-122.26899999999999,370000.0
8862,98058,47.464,-122.18,279000.0
8864,98118,47.5553,-122.288,392000.0
8865,98107,47.6585,-122.363,455000.0
8866,98070,47.4222,-122.443,310000.0
8867,98178,47.4886,-122.245,323500.0
8868,98126,47.5686,-122.37799999999999,364500.0
8869,98001,47.2702,-122.29,280000.0
8870,98198,47.3987,-122.3,289900.0
8871,98107,47.6674,-122.35799999999999,585000.0
8872,98042,47.3588,-122.088,269000.0
8873,98038,47.3864,-122.03,280000.0
8874,98055,47.4361,-122.189,287000.0
8875,98126,47.5387,-122.37100000000001,183000.0
8876,98168,47.505,-122.316,309000.0
8877,98007,47.6006,-122.15299999999999,920000.0
8878,98105,47.66,-122.28200000000001,815241.0
8879,98072,47.7358,-122.175,405000.0
8881,98106,47.5293,-122.351,150000.0
8882,98001,47.2633,-122.281,240000.0
8883,98033,47.6845,-122.20100000000001,698000.0
8884,98006,47.556999999999995,-122.163,440000.0
8885,98198,47.4162,-122.329,204000.0
8886,98199,47.6426,-122.38799999999999,875000.0
8887,98040,47.5866,-122.25,650000.0
8888,98155,47.7485,-122.3,392500.0
8889,98144,47.573,-122.31200000000001,400000.0
8890,98006,47.5716,-122.12799999999999,653000.0
8891,98103,47.6872,-122.344,452000.0
8892,98058,47.4444,-122.182,345000.0
8893,98178,47.5053,-122.242,350000.0
8894,98028,47.745,-122.22399999999999,650000.0
8895,98115,47.6845,-122.31299999999999,525000.0
8896,98115,47.6845,-122.31299999999999,840000.0
8898,98023,47.3085,-122.35799999999999,259950.0
8899,98040,47.5605,-122.225,998000.0
8900,98105,47.6641,-122.29299999999999,1070000.0
8902,98144,47.5929,-122.306,190500.0
8903,98027,47.4655,-122.03299999999999,465000.0
8904,98177,47.7712,-122.39200000000001,370000.0
8906,98115,47.6841,-122.29299999999999,350000.0
8907,98115,47.6841,-122.29299999999999,740000.0
8908,98011,47.7668,-122.197,460000.0
8911,98001,47.3314,-122.29,214000.0
8912,98125,47.7153,-122.28399999999999,455000.0
8913,98001,47.2873,-122.28299999999999,275000.0
8914,98023,47.333,-122.345,305000.0
8915,98092,47.3013,-122.109,449000.0
8916,98106,47.5327,-122.34700000000001,366000.0
8917,98056,47.4799,-122.18,348000.0
8918,98028,47.776,-122.24600000000001,515000.0
8919,98033,47.6534,-122.182,950000.0
8920,98074,47.6139,-122.061,815000.0
8921,98038,47.3746,-122.056,199950.0
8922,98034,47.7251,-122.175,386000.0
8923,98042,47.3622,-122.074,273000.0
8924,98031,47.4184,-122.18,284000.0
8925,98177,47.7013,-122.368,399950.0
8926,98115,47.6973,-122.29700000000001,285000.0
8927,98038,47.3841,-122.042,315000.0
8928,98168,47.5114,-122.318,250000.0
8929,98198,47.3658,-122.31700000000001,290000.0
8930,98077,47.7745,-122.088,725000.0
8931,98034,47.7145,-122.23100000000001,410000.0
8932,98075,47.5941,-122.029,855000.0
8933,98038,47.379,-122.03200000000001,399900.0
8934,98006,47.553999999999995,-122.16,852600.0
8935,98118,47.551,-122.289,235000.0
8936,98014,47.6567,-121.90899999999999,230950.0
8937,98030,47.3648,-122.185,230000.0
8938,98029,47.5521,-121.99799999999999,404763.0
8939,98031,47.4034,-122.18799999999999,245000.0
8940,98022,47.2093,-122.005,188000.0
8941,98029,47.5719,-122.021,626100.0
8942,98103,47.6872,-122.351,428750.0
8943,98033,47.692,-122.184,522000.0
8944,98052,47.6915,-122.101,684000.0
8945,98136,47.5257,-122.382,1070000.0
8947,98126,47.5258,-122.37700000000001,350000.0
8948,98053,47.6734,-122.02600000000001,894000.0
8949,98115,47.6952,-122.275,420000.0
8950,98028,47.7743,-122.235,400000.0
8951,98052,47.7318,-122.139,675000.0
8952,98038,47.3521,-122.009,426000.0
8953,98074,47.6323,-122.039,750000.0
8954,98028,47.7391,-122.241,368000.0
8955,98106,47.5291,-122.35600000000001,342000.0
8956,98103,47.6844,-122.33200000000001,700000.0
8957,98107,47.6748,-122.384,848750.0
8958,98103,47.6864,-122.34100000000001,720000.0
8959,98008,47.6328,-122.117,525000.0
8961,98028,47.7397,-122.242,405000.0
8962,98033,47.6955,-122.175,392800.0
8963,98133,47.7365,-122.337,394999.0
8964,98058,47.4387,-122.11399999999999,340000.0
8965,98122,47.6184,-122.301,482500.0
8966,98006,47.5426,-122.135,812500.0
8967,98028,47.7609,-122.26,450000.0
8968,98028,47.7754,-122.23299999999999,398000.0
8970,98107,47.666000000000004,-122.35799999999999,540000.0
8971,98118,47.5299,-122.288,275000.0
8972,98144,47.5861,-122.295,780000.0
8973,98178,47.5038,-122.266,225000.0
8974,98103,47.6929,-122.333,503045.0
8975,98028,47.7526,-122.244,249000.0
8976,98103,47.6795,-122.354,569950.0
8977,98105,47.6692,-122.279,450000.0
8978,98199,47.6514,-122.413,1100000.0
8979,98103,47.6889,-122.34700000000001,700000.0
8980,98122,47.61,-122.29299999999999,454000.0
8981,98052,47.6706,-122.15100000000001,555000.0
8982,98042,47.3683,-122.079,214000.0
8983,98029,47.5715,-122.02,590000.0
8984,98027,47.4846,-122.035,459900.0
8985,98198,47.4192,-122.33,205000.0
8987,98040,47.5651,-122.223,970500.0
8988,98010,47.3389,-122.04799999999999,790000.0
8989,98077,47.7575,-122.072,320000.0
8990,98122,47.6074,-122.294,552500.0
8991,98102,47.6394,-122.321,1050000.0
8992,98058,47.455,-122.182,230000.0
8993,98112,47.6393,-122.30799999999999,680000.0
8994,98112,47.635,-122.28399999999999,985000.0
8995,98055,47.4314,-122.204,375000.0
8996,98144,47.5937,-122.301,431000.0
8997,98019,47.7321,-121.964,463000.0
8998,98034,47.7267,-122.226,350000.0
8999,98008,47.6342,-122.12,485000.0
9000,98092,47.3107,-122.189,355000.0
9001,98117,47.6993,-122.37700000000001,603500.0
9002,98144,47.5798,-122.292,860000.0
9003,98038,47.3675,-122.021,259875.0
9004,98004,47.6078,-122.19200000000001,685000.0
9005,98038,47.378,-122.03,382500.0
9006,98117,47.6779,-122.37700000000001,490000.0
9007,98155,47.7372,-122.307,229000.0
9008,98155,47.7372,-122.307,430000.0
9009,98052,47.6301,-122.103,580000.0
9010,98117,47.6982,-122.36200000000001,510000.0
9011,98042,47.3762,-122.15799999999999,489990.0
9012,98199,47.6579,-122.39399999999999,440000.0
9013,98055,47.4461,-122.209,479950.0
9015,98077,47.7311,-122.055,875000.0
9016,98077,47.76600000000001,-122.044,710800.0
9017,98065,47.5376,-121.87899999999999,565000.0
9018,98010,47.3279,-122.006,359999.0
9019,98117,47.6827,-122.36200000000001,625000.0
9020,98003,47.3485,-122.301,349950.0
9021,98056,47.5327,-122.186,415000.0
9022,98116,47.5592,-122.385,435000.0
9023,98146,47.5093,-122.345,225000.0
9024,98122,47.6157,-122.29,770000.0
9025,98133,47.7717,-122.351,340000.0
9026,98006,47.5504,-122.146,965000.0
9027,98092,47.3164,-122.199,667000.0
9028,98166,47.4653,-122.338,250000.0
9029,98177,47.7153,-122.363,397990.0
9030,98155,47.7487,-122.319,535000.0
9031,98178,47.4927,-122.22399999999999,265950.0
9032,98030,47.3764,-122.184,258000.0
9033,98107,47.6704,-122.391,505500.0
9034,98034,47.7198,-122.171,455000.0
9035,98033,47.6643,-122.20200000000001,1350000.0
9036,98177,47.7505,-122.375,600000.0
9037,98092,47.2627,-122.215,329800.0
9038,98055,47.4315,-122.199,222000.0
9039,98007,47.6167,-122.137,450000.0
9040,98119,47.6529,-122.37200000000001,952000.0
9041,98109,47.6385,-122.344,625000.0
9042,98030,47.3714,-122.20700000000001,226800.0
9044,98031,47.3954,-122.184,350000.0
9045,98011,47.7659,-122.204,395000.0
9046,98118,47.5449,-122.272,285000.0
9047,98008,47.6065,-122.113,553000.0
9048,98188,47.4599,-122.27600000000001,254000.0
9049,98106,47.515,-122.36200000000001,348140.0
9050,98023,47.313,-122.374,354950.0
9051,98105,47.6697,-122.281,706000.0
9052,98065,47.5402,-121.887,499000.0
9055,98010,47.3415,-122.029,545000.0
9056,98103,47.659,-122.339,842000.0
9057,98053,47.6504,-122.00399999999999,685000.0
9058,98010,47.3552,-121.99,665000.0
9059,98198,47.4039,-122.323,255000.0
9060,98199,47.6586,-122.395,565000.0
9061,98001,47.3381,-122.289,274000.0
9062,98023,47.3092,-122.375,260000.0
9063,98033,47.7005,-122.17399999999999,581000.0
9065,98042,47.3266,-122.13799999999999,220000.0
9069,98008,47.6229,-122.12100000000001,351000.0
9070,98029,47.5524,-121.99799999999999,413565.0
9071,98133,47.7076,-122.346,363000.0
9072,98029,47.5528,-122.03399999999999,679000.0
9073,98053,47.7136,-122.031,473000.0
9074,98052,47.6697,-122.162,585888.0
9075,98059,47.4902,-122.154,405000.0
9078,98117,47.6814,-122.39200000000001,575000.0
9079,98030,47.349,-122.166,220000.0
9080,98006,47.5694,-122.132,610000.0
9081,98115,47.692,-122.30799999999999,499950.0
9082,98112,47.6215,-122.29,883000.0
9083,98125,47.7326,-122.288,436000.0
9084,98106,47.5257,-122.361,320000.0
9086,98001,47.3406,-122.28399999999999,204700.0
9087,98108,47.5552,-122.3,384000.0
9088,98031,47.402,-122.18299999999999,314000.0
9089,98028,47.7379,-122.24799999999999,535000.0
9091,98052,47.7,-122.12899999999999,426000.0
9093,98055,47.4608,-122.215,380000.0
9094,98116,47.5605,-122.402,685000.0
9096,98133,47.7273,-122.351,799000.0
9097,98106,47.5503,-122.35600000000001,318500.0
9098,98006,47.5506,-122.18700000000001,925000.0
9099,98118,47.5322,-122.29,420000.0
9100,98109,47.6388,-122.35,570000.0
9101,98040,47.5489,-122.219,1050000.0
9102,98146,47.503,-122.36399999999999,333000.0
9104,98102,47.64100000000001,-122.315,660000.0
9107,98106,47.5312,-122.354,399990.0
9109,98055,47.4871,-122.22,216180.0
9110,98058,47.463,-122.125,300000.0
9111,98030,47.3762,-122.219,145000.0
9112,98030,47.3762,-122.219,255000.0
9113,98031,47.4236,-122.195,250000.0
9115,98052,47.6602,-122.13,445000.0
9116,98008,47.6017,-122.12200000000001,562000.0
9117,98008,47.632,-122.119,501000.0
9118,98146,47.5064,-122.35600000000001,190000.0
9119,98077,47.7073,-122.07,862500.0
9120,98144,47.5764,-122.287,1090000.0
9121,98198,47.3908,-122.32,575000.0
9125,98003,47.3488,-122.304,284850.0
9126,98028,47.7378,-122.24799999999999,570000.0
9127,98178,47.4999,-122.223,304000.0
9128,98056,47.5344,-122.189,560000.0
9129,98198,47.4013,-122.321,325000.0
9130,98136,47.5454,-122.383,557510.0
9131,98023,47.3122,-122.376,305000.0
9132,98059,47.4809,-122.15299999999999,320000.0
9133,98042,47.3342,-122.10799999999999,455000.0
9134,98034,47.7267,-122.241,383001.0
9135,98059,47.4704,-122.07600000000001,545000.0
9136,98116,47.5717,-122.382,487500.0
9137,98030,47.3572,-122.19200000000001,345000.0
9138,98052,47.6309,-122.09299999999999,583000.0
9139,98052,47.6471,-122.11399999999999,534950.0
9140,98199,47.6562,-122.389,403504.0
9141,98115,47.6858,-122.295,500000.0
9142,98010,47.3778,-122.001,319502.0
9143,98126,47.5547,-122.37899999999999,525000.0
9144,98028,47.7466,-122.241,563000.0
9145,98117,47.6768,-122.363,898500.0
9147,98136,47.5563,-122.39299999999999,450000.0
9148,98006,47.5624,-122.176,665000.0
9149,98117,47.6885,-122.38600000000001,825000.0
9150,98002,47.3101,-122.212,200000.0
9151,98030,47.3838,-122.184,295000.0
9152,98034,47.7043,-122.19200000000001,748000.0
9153,98027,47.5717,-122.12,580000.0
9154,98198,47.4226,-122.32700000000001,275000.0
9155,98023,47.3056,-122.37,196000.0
9156,98146,47.5036,-122.36200000000001,235750.0
9157,98148,47.4562,-122.33,315000.0
9158,98003,47.3473,-122.302,338000.0
9159,98038,47.3516,-122.0,353000.0
9160,98022,47.2074,-122.001,235000.0
9161,98038,47.3726,-122.025,569999.0
9162,98177,47.7732,-122.382,505000.0
9163,98112,47.6258,-122.305,1230000.0
9164,98003,47.2802,-122.316,299000.0
9165,98038,47.3878,-122.052,240000.0
9168,98033,47.6934,-122.184,405000.0
9169,98155,47.7572,-122.318,304000.0
9170,98038,47.3498,-122.052,272000.0
9171,98117,47.6899,-122.391,412000.0
9172,98075,47.5623,-122.03200000000001,698000.0
9173,98136,47.5323,-122.383,400000.0
9174,98055,47.4314,-122.189,305000.0
9175,98033,47.6947,-122.177,585000.0
9176,98023,47.2915,-122.368,190000.0
9177,98075,47.5601,-122.037,760000.0
9178,98072,47.7692,-122.12799999999999,570000.0
9179,98058,47.4411,-122.186,144000.0
9180,98056,47.4953,-122.18700000000001,139000.0
9181,98115,47.6942,-122.319,525000.0
9182,98177,47.7322,-122.359,293000.0
9183,98106,47.5243,-122.36,267100.0
9184,98033,47.6845,-122.209,1500000.0
9185,98042,47.3719,-122.09100000000001,240000.0
9187,98031,47.3952,-122.176,279950.0
9188,98034,47.7296,-122.23299999999999,405000.0
9190,98056,47.497,-122.171,225000.0
9191,98032,47.3784,-122.29,250000.0
9192,98022,47.1937,-121.99,272950.0
9193,98065,47.523,-121.875,625000.0
9194,98102,47.6362,-122.324,670000.0
9195,98109,47.6389,-122.34899999999999,1070000.0
9196,98177,47.7602,-122.363,540000.0
9197,98059,47.4928,-122.14200000000001,525000.0
9198,98133,47.7244,-122.331,425000.0
9199,98118,47.5557,-122.28,465500.0
9200,98065,47.5403,-121.889,443500.0
9202,98077,47.736999999999995,-122.074,850000.0
9203,98133,47.7098,-122.333,205000.0
9204,98042,47.4157,-122.161,315000.0
9205,98059,47.5085,-122.15,470000.0
9207,98053,47.6458,-121.955,340000.0
9208,98003,47.3334,-122.323,310000.0
9209,98155,47.7543,-122.306,305000.0
9210,98056,47.4993,-122.176,307150.0
9211,98005,47.6388,-122.167,729032.0
9212,98008,47.5858,-122.11200000000001,750000.0
9213,98042,47.3507,-122.16,289000.0
9214,98115,47.6883,-122.28200000000001,480000.0
9215,98033,47.6722,-122.167,529000.0
9216,98199,47.6567,-122.397,585000.0
9217,98052,47.6278,-122.11,704000.0
9218,98115,47.6744,-122.301,607000.0
9219,98052,47.6883,-122.113,580000.0
9220,98006,47.5622,-122.15299999999999,875000.0
9221,98006,47.5614,-122.13,610000.0
9222,98028,47.7639,-122.234,230000.0
9223,98077,47.7603,-122.074,510000.0
9224,98199,47.6637,-122.40100000000001,733000.0
9225,98001,47.3206,-122.26899999999999,169100.0
9226,98001,47.3206,-122.26899999999999,250000.0
9227,98075,47.5913,-122.012,500000.0
9229,98058,47.4244,-122.15100000000001,379000.0
9231,98103,47.6903,-122.33200000000001,412133.0
9232,98034,47.718,-122.242,480000.0
9233,98040,47.5833,-122.241,650000.0
9234,98053,47.7175,-122.03399999999999,505000.0
9235,98005,47.5963,-122.171,931088.0
9236,98008,47.62600000000001,-122.11200000000001,570000.0
9237,98144,47.57,-122.285,475000.0
9238,98188,47.4594,-122.273,240000.0
9239,98038,47.4258,-122.021,462000.0
9240,98166,47.4567,-122.369,1120000.0
9241,98168,47.4845,-122.33,243000.0
9242,98005,47.5956,-122.17399999999999,660000.0
9246,98065,47.53,-121.848,368000.0
9247,98027,47.5402,-122.069,811500.0
9248,98155,47.7406,-122.302,275000.0
9249,98033,47.6922,-122.17399999999999,650000.0
9250,98070,47.4154,-122.458,485000.0
9251,98052,47.6366,-122.094,425000.0
9252,98005,47.5875,-122.177,530000.0
9253,98118,47.5445,-122.26299999999999,657000.0
9254,98019,47.7368,-121.96799999999999,315000.0
9255,98042,47.3187,-122.081,273000.0
9256,98006,47.5582,-122.139,550000.0
9257,98126,47.5482,-122.374,347000.0
9258,98034,47.7283,-122.17,525000.0
9259,98112,47.6236,-122.306,490000.0
9260,98133,47.7175,-122.339,500000.0
9261,98059,47.4826,-122.149,585000.0
9262,98034,47.7004,-122.229,926500.0
9263,98109,47.6361,-122.34299999999999,465000.0
9264,98022,47.2114,-121.986,200000.0
9266,98070,47.4145,-122.463,220500.0
9267,98070,47.4145,-122.463,329000.0
9270,98117,47.6842,-122.39299999999999,410000.0
9271,98117,47.6842,-122.39299999999999,778100.0
9272,98133,47.7429,-122.35799999999999,406000.0
9273,98115,47.6809,-122.286,665000.0
9274,98133,47.7444,-122.34100000000001,305000.0
9275,98038,47.3505,-122.027,265000.0
9276,98105,47.6696,-122.324,485000.0
9278,98136,47.5573,-122.39200000000001,510000.0
9279,98198,47.3792,-122.321,195000.0
9280,98103,47.6911,-122.34700000000001,432500.0
9281,98008,47.6226,-122.103,490000.0
9282,98038,47.3498,-122.05799999999999,270000.0
9283,98119,47.6374,-122.375,370000.0
9284,98031,47.4084,-122.213,327500.0
9285,98103,47.6739,-122.329,826000.0
9286,98010,47.3264,-122.038,510000.0
9287,98103,47.6876,-122.34100000000001,587750.0
9288,98005,47.5897,-122.179,449228.0
9291,98058,47.4496,-122.083,400000.0
9292,98117,47.6992,-122.37899999999999,612500.0
9293,98136,47.5506,-122.385,560000.0
9294,98112,47.6412,-122.302,727000.0
9295,98002,47.2943,-122.227,224000.0
9296,98077,47.7108,-122.071,1080000.0
9297,98034,47.7288,-122.191,439000.0
9299,98199,47.6523,-122.412,779000.0
9301,98115,47.6762,-122.285,775000.0
9302,98003,47.3121,-122.323,235000.0
9303,98001,47.2875,-122.289,370000.0
9304,98074,47.6371,-122.05799999999999,790000.0
9305,98004,47.6142,-122.209,903000.0
9306,98023,47.3044,-122.366,209950.0
9307,98038,47.3772,-122.045,309000.0
9308,98125,47.7303,-122.329,440000.0
9309,98001,47.2993,-122.29299999999999,571500.0
9310,98105,47.6711,-122.32799999999999,514000.0
9311,98178,47.5087,-122.25,323000.0
9312,98030,47.3776,-122.228,290000.0
9314,98004,47.6381,-122.22399999999999,1360000.0
9315,98117,47.6769,-122.381,551000.0
9316,98005,47.6426,-122.18,960000.0
9317,98006,47.5442,-122.13799999999999,720000.0
9318,98023,47.2975,-122.37,218000.0
9319,98042,47.3718,-122.109,334950.0
9320,98074,47.6153,-122.054,605000.0
9321,98199,47.663999999999994,-122.402,825000.0
9322,98023,47.3193,-122.383,268500.0
9323,98042,47.3828,-122.09,230000.0
9325,98188,47.441,-122.28200000000001,245500.0
9326,98125,47.7077,-122.29899999999999,440000.0
9327,98029,47.5702,-121.995,571500.0
