,Unnamed: 0,zipcode,lat,long,price_est,city,statecode
10485,11625,98001,47.2883,-122.272,178500.0,AUBURN,WA
10486,11626,98119,47.6387,-122.363,800000.0,SEATTLE,WA
10487,11627,98115,47.69600000000001,-122.319,420000.0,SEATTLE,WA
10488,11628,98028,47.7486,-122.249,319900.0,KENMORE,WA
10489,11629,98125,47.7298,-122.286,350000.0,SEATTLE,WA
10490,11631,98107,47.6705,-122.39,491000.0,SEATTLE,WA
10491,11632,98075,47.5635,-122.032,948000.0,SAMMAMISH,WA
10492,11633,98117,47.6928,-122.399,900000.0,SEATTLE,WA
10493,11634,98042,47.3516,-122.119,270000.0,KENT,WA
10494,11635,98023,47.2927,-122.369,198000.0,FEDERAL WAY,WA
10495,11636,98166,47.4594,-122.359,250000.0,SEATTLE,WA
10496,11637,98029,47.5526,-121.994,615000.0,ISSAQUAH,WA
10497,11638,98029,47.5723,-122.021,550000.0,ISSAQUAH,WA
10498,11639,98188,47.4606,-122.283,190000.0,SEATTLE,WA
10499,11640,98006,47.56100000000001,-122.126,629000.0,BELLEVUE,WA
10500,11641,98028,47.7647,-122.263,434000.0,KENMORE,WA
10501,11642,98126,47.5301,-122.381,415885.0,SEATTLE,WA
10502,11643,98105,47.6557,-122.327,550000.0,SEATTLE,WA
10503,11644,98178,47.5078,-122.251,272000.0,SEATTLE,WA
10504,11645,98072,47.7377,-122.101,665000.0,WOODINVILLE,WA
10505,11646,98006,47.5421,-122.172,510000.0,BELLEVUE,WA
10506,11647,98166,47.4695,-122.366,530000.0,SEATTLE,WA
10507,11648,98072,47.7452,-122.101,355000.0,WOODINVILLE,WA
10508,11649,98148,47.4258,-122.327,255000.0,SEATTLE,WA
10509,11650,98052,47.6481,-122.125,790000.0,REDMOND,WA
10510,11651,98004,47.5945,-122.201,695000.0,BELLEVUE,WA
10511,11652,98148,47.4351,-122.335,255000.0,SEATTLE,WA
10512,11653,98072,47.7477,-122.171,410000.0,WOODINVILLE,WA
10513,11654,98117,47.6952,-122.39,650000.0,SEATTLE,WA
10514,11655,98103,47.6529,-122.334,675000.0,SEATTLE,WA
10515,11656,98122,47.6018,-122.299,332888.0,SEATTLE,WA
10516,11657,98031,47.3915,-122.188,300000.0,KENT,WA
10517,11658,98006,47.5704,-122.141,320000.0,BELLEVUE,WA
10518,11659,98059,47.4922,-122.134,342500.0,RENTON,WA
10519,11660,98072,47.7432,-122.112,752875.0,WOODINVILLE,WA
10520,11662,98126,47.5732,-122.372,255000.0,SEATTLE,WA
10521,11663,98155,47.7651,-122.323,244000.0,SEATTLE,WA
10522,11664,98033,47.6898,-122.189,1420000.0,KIRKLAND,WA
10523,11665,98168,47.4892,-122.306,218000.0,SEATTLE,WA
10524,11666,98155,47.7522,-122.307,359000.0,SEATTLE,WA
10525,11667,98059,47.522,-122.149,840000.0,RENTON,WA
10526,11669,98042,47.3468,-122.11,205000.0,KENT,WA
10527,11670,98042,47.3904,-122.165,205000.0,KENT,WA
10528,11671,98108,47.5571,-122.299,500000.0,SEATTLE,WA
10529,11672,98059,47.4905,-122.14,510000.0,RENTON,WA
10530,11674,98109,47.6313,-122.344,1550000.0,SEATTLE,WA
10531,11675,98038,47.4446,-122.074,210000.0,MAPLE VALLEY,WA
10532,11676,98052,47.7112,-122.098,597500.0,REDMOND,WA
10533,11678,98155,47.7576,-122.318,412000.0,SEATTLE,WA
10534,11679,98133,47.7274,-122.357,299950.0,SEATTLE,WA
10535,11680,98105,47.6628,-122.326,1080000.0,SEATTLE,WA
10536,11681,98031,47.3979,-122.212,422500.0,KENT,WA
10537,11682,98033,47.6876,-122.168,410000.0,KIRKLAND,WA
10538,11684,98023,47.3191,-122.385,245000.0,FEDERAL WAY,WA
10539,11685,98011,47.7533,-122.205,720000.0,BOTHELL,WA
10540,11686,98118,47.5609,-122.279,315000.0,SEATTLE,WA
10541,11687,98003,47.3081,-122.329,191950.0,FEDERAL WAY,WA
10542,11688,98056,47.5108,-122.193,455000.0,RENTON,WA
10543,11689,98116,47.5755,-122.388,523000.0,SEATTLE,WA
10544,11690,98002,47.31100000000001,-122.21,250000.0,AUBURN,WA
10545,11691,98055,47.4881,-122.199,294000.0,RENTON,WA
10546,11692,98115,47.6955,-122.275,490000.0,SEATTLE,WA
10547,11693,98126,47.553,-122.37,310000.0,SEATTLE,WA
10548,11694,98022,47.2048,-121.999,265000.0,ENUMCLAW,WA
10549,11695,98052,47.6933,-122.116,402000.0,REDMOND,WA
10550,11697,98038,47.353,-122.002,589450.0,MAPLE VALLEY,WA
10551,11698,98188,47.4482,-122.269,219950.0,SEATTLE,WA
10552,11699,98115,47.6741,-122.271,750000.0,SEATTLE,WA
10553,11700,98199,47.6531,-122.401,478000.0,SEATTLE,WA
10554,11701,98188,47.4548,-122.29,170000.0,SEATTLE,WA
10555,11702,98092,47.3099,-122.116,489950.0,AUBURN,WA
10556,11704,98038,47.3798,-122.025,319950.0,MAPLE VALLEY,WA
10557,11705,98108,47.5292,-122.316,208417.0,SEATTLE,WA
10558,11706,98117,47.6767,-122.38,410000.0,SEATTLE,WA
10559,11708,98006,47.553,-122.174,648000.0,BELLEVUE,WA
10560,11709,98092,47.2624,-122.221,255000.0,AUBURN,WA
10561,11710,98072,47.7751,-122.168,465000.0,WOODINVILLE,WA
10562,11711,98006,47.56,-122.181,622000.0,BELLEVUE,WA
10563,11712,98030,47.3745,-122.224,306000.0,KENT,WA
10564,11713,98199,47.657,-122.393,617000.0,SEATTLE,WA
10565,11714,98125,47.7137,-122.307,438750.0,SEATTLE,WA
10566,11715,98109,47.6314,-122.353,1280000.0,SEATTLE,WA
10567,11716,98177,47.7764,-122.385,995000.0,SEATTLE,WA
10568,11718,98117,47.6806,-122.388,635000.0,SEATTLE,WA
10569,11719,98031,47.39,-122.166,215000.0,KENT,WA
10570,11720,98115,47.6776,-122.324,530000.0,SEATTLE,WA
10571,11721,98106,47.5245,-122.354,295000.0,SEATTLE,WA
10572,11722,98032,47.3593,-122.289,245000.0,KENT,WA
10573,11723,98058,47.4379,-122.146,400000.0,RENTON,WA
10574,11724,98022,47.1928,-122.01,303000.0,ENUMCLAW,WA
10575,11725,98024,47.5695,-121.902,330000.0,FALL CITY,WA
10576,11727,98055,47.4865,-122.197,126000.0,RENTON,WA
10577,11728,98005,47.6488,-122.153,850000.0,BELLEVUE,WA
10578,11729,98034,47.7243,-122.185,405000.0,KIRKLAND,WA
10579,11731,98126,47.5412,-122.377,485000.0,SEATTLE,WA
10580,11732,98122,47.6181,-122.302,400000.0,SEATTLE,WA
10581,11733,98038,47.386,-122.047,299950.0,MAPLE VALLEY,WA
10582,11734,98034,47.733,-122.225,585000.0,KIRKLAND,WA
10583,11735,98115,47.6929,-122.321,495000.0,SEATTLE,WA
10584,11737,98074,47.6273,-122.059,447000.0,SAMMAMISH,WA
10585,11738,98092,47.312,-122.183,206000.0,AUBURN,WA
10586,11739,98116,47.5627,-122.383,500000.0,SEATTLE,WA
10587,11740,98030,47.3585,-122.191,302500.0,KENT,WA
10588,11742,98117,47.6966,-122.368,391000.0,SEATTLE,WA
10589,11743,98038,47.3784,-122.046,250000.0,MAPLE VALLEY,WA
10590,11744,98059,47.4891,-122.149,435000.0,RENTON,WA
10591,11745,98055,47.4874,-122.223,160000.0,RENTON,WA
10592,11746,98155,47.7508,-122.322,451000.0,SEATTLE,WA
10593,11747,98168,47.4882,-122.325,206000.0,SEATTLE,WA
10594,11748,98116,47.5785,-122.402,590000.0,SEATTLE,WA
10595,11749,98074,47.621,-122.03,695000.0,SAMMAMISH,WA
10596,11750,98031,47.394,-122.202,350000.0,KENT,WA
10597,11751,98199,47.6423,-122.394,1240000.0,SEATTLE,WA
10598,11752,98072,47.7476,-122.087,395000.0,WOODINVILLE,WA
10599,11753,98178,47.5049,-122.239,419000.0,SEATTLE,WA
10600,11754,98053,47.709,-122.017,592350.0,REDMOND,WA
10601,11755,98027,47.5366,-122.067,855000.0,ISSAQUAH,WA
10602,11756,98033,47.6893,-122.197,771000.0,KIRKLAND,WA
10603,11759,98116,47.5693,-122.391,545000.0,SEATTLE,WA
10604,11760,98116,47.5696,-122.386,615000.0,SEATTLE,WA
10605,11761,98115,47.6981,-122.286,625500.0,SEATTLE,WA
10606,11762,98001,47.3182,-122.271,232000.0,AUBURN,WA
10607,11763,98055,47.4499,-122.189,168000.0,RENTON,WA
10608,11764,98055,47.4499,-122.189,238000.0,RENTON,WA
10609,11765,98092,47.2625,-122.221,260000.0,AUBURN,WA
10610,11766,98027,47.5294,-122.033,460000.0,ISSAQUAH,WA
10611,11767,98155,47.74800000000001,-122.288,900000.0,SEATTLE,WA
10612,11768,98155,47.7562,-122.318,289950.0,SEATTLE,WA
10613,11769,98038,47.3482,-122.037,265000.0,MAPLE VALLEY,WA
10614,11770,98072,47.7415,-122.096,465000.0,WOODINVILLE,WA
10615,11771,98034,47.7126,-122.211,370000.0,KIRKLAND,WA
10616,11772,98146,47.4864,-122.348,240000.0,SEATTLE,WA
10617,11773,98056,47.5072,-122.181,232000.0,RENTON,WA
10618,11774,98126,47.5256,-122.375,237502.0,SEATTLE,WA
10619,11775,98199,47.6427,-122.397,1280000.0,SEATTLE,WA
10620,11776,98005,47.588,-122.168,957000.0,BELLEVUE,WA
10621,11777,98042,47.3684,-122.08,218000.0,KENT,WA
10622,11778,98042,47.3632,-122.11,205000.0,KENT,WA
10623,11779,98126,47.5481,-122.374,350000.0,SEATTLE,WA
10624,11780,98198,47.3527,-122.315,256000.0,SEATTLE,WA
10625,11781,98125,47.7289,-122.291,275000.0,SEATTLE,WA
10626,11782,98031,47.3893,-122.216,372000.0,KENT,WA
10627,11783,98027,47.5314,-122.054,688888.0,ISSAQUAH,WA
10628,11784,98053,47.6337,-121.961,170000.0,REDMOND,WA
10629,11785,98007,47.6071,-122.137,530000.0,BELLEVUE,WA
10630,11786,98029,47.5429,-121.995,905000.0,ISSAQUAH,WA
10631,11787,98118,47.5303,-122.28,365000.0,SEATTLE,WA
10632,11788,98031,47.4061,-122.188,312000.0,KENT,WA
10633,11789,98126,47.5242,-122.371,400000.0,SEATTLE,WA
10634,11790,98133,47.7024,-122.346,278750.0,SEATTLE,WA
10635,11791,98006,47.5718,-122.127,510000.0,BELLEVUE,WA
10636,11792,98117,47.6904,-122.395,527700.0,SEATTLE,WA
10637,11793,98109,47.6419,-122.351,740000.0,SEATTLE,WA
10638,11794,98059,47.4836,-122.136,512000.0,RENTON,WA
10639,11795,98030,47.3747,-122.185,362000.0,KENT,WA
10640,11796,98168,47.4842,-122.33,225000.0,SEATTLE,WA
10641,11797,98029,47.5672,-122.018,491500.0,ISSAQUAH,WA
10642,11798,98133,47.7453,-122.351,429950.0,SEATTLE,WA
10643,11799,98006,47.5765,-122.155,375000.0,BELLEVUE,WA
10644,11800,98106,47.5331,-122.352,199400.0,SEATTLE,WA
10645,11801,98042,47.3831,-122.147,364900.0,KENT,WA
10646,11802,98126,47.5255,-122.374,324950.0,SEATTLE,WA
10647,11803,98144,47.5858,-122.308,467000.0,SEATTLE,WA
10648,11804,98125,47.7134,-122.288,380000.0,SEATTLE,WA
10649,11805,98055,47.4437,-122.194,250000.0,RENTON,WA
10650,11806,98103,47.6663,-122.332,700000.0,SEATTLE,WA
10651,11807,98092,47.3174,-122.127,206990.0,AUBURN,WA
10652,11808,98107,47.6662,-122.364,670000.0,SEATTLE,WA
10653,11809,98052,47.6978,-122.164,315000.0,REDMOND,WA
10654,11810,98092,47.265,-122.22,319950.0,AUBURN,WA
10655,11811,98177,47.7741,-122.38,419000.0,SEATTLE,WA
10656,11812,98092,47.2623,-122.217,205000.0,AUBURN,WA
10657,11813,98038,47.3495,-122.04,335000.0,MAPLE VALLEY,WA
10658,11814,98103,47.694,-122.348,397000.0,SEATTLE,WA
10659,11815,98122,47.6175,-122.301,370000.0,SEATTLE,WA
10660,11816,98059,47.5126,-122.149,330000.0,RENTON,WA
10661,11818,98155,47.774,-122.283,399000.0,SEATTLE,WA
10662,11820,98038,47.3523,-122.059,249900.0,MAPLE VALLEY,WA
10663,11821,98117,47.6821,-122.392,717000.0,SEATTLE,WA
10664,11822,98031,47.4016,-122.166,319000.0,KENT,WA
10665,11823,98115,47.6807,-122.291,635000.0,SEATTLE,WA
10666,11824,98155,47.7372,-122.294,355000.0,SEATTLE,WA
10667,11826,98033,47.6941,-122.173,585000.0,KIRKLAND,WA
10668,11827,98168,47.5141,-122.316,320000.0,SEATTLE,WA
10669,11828,98059,47.4744,-122.154,305495.0,RENTON,WA
10670,11829,98198,47.3965,-122.321,240000.0,SEATTLE,WA
10671,11830,98198,47.3904,-122.299,199950.0,SEATTLE,WA
10672,11831,98004,47.5837,-122.194,1620000.0,BELLEVUE,WA
10673,11833,98092,47.3258,-122.186,255000.0,AUBURN,WA
10674,11834,98058,47.4501,-122.128,289000.0,RENTON,WA
10675,11835,98056,47.5161,-122.191,494500.0,RENTON,WA
10676,11836,98052,47.6366,-122.099,746000.0,REDMOND,WA
10677,11837,98059,47.4745,-122.141,385000.0,RENTON,WA
10678,11838,98052,47.6915,-122.099,688100.0,REDMOND,WA
10679,11839,98103,47.6605,-122.335,870300.0,SEATTLE,WA
10680,11840,98155,47.7416,-122.327,310000.0,SEATTLE,WA
10681,11841,98133,47.7733,-122.351,500000.0,SEATTLE,WA
10682,11842,98042,47.3925,-122.161,255000.0,KENT,WA
10683,11844,98148,47.4388,-122.328,154500.0,SEATTLE,WA
10684,11845,98034,47.7241,-122.168,425000.0,KIRKLAND,WA
10685,11846,98029,47.56100000000001,-122.019,700000.0,ISSAQUAH,WA
10686,11847,98109,47.6436,-122.352,410500.0,SEATTLE,WA
10687,11848,98034,47.7244,-122.179,432000.0,KIRKLAND,WA
10688,11849,98144,47.5745,-122.291,530000.0,SEATTLE,WA
10689,11850,98034,47.7294,-122.186,465000.0,KIRKLAND,WA
10690,11851,98029,47.5752,-122.009,498688.0,ISSAQUAH,WA
10691,11852,98166,47.4527,-122.372,573500.0,SEATTLE,WA
10692,11853,98023,47.289,-122.344,349900.0,FEDERAL WAY,WA
10693,11854,98056,47.4965,-122.176,220000.0,RENTON,WA
10694,11855,98106,47.52,-122.354,260000.0,SEATTLE,WA
10695,11856,98118,47.5554,-122.267,290000.0,SEATTLE,WA
10696,11857,98144,47.584,-122.294,615000.0,SEATTLE,WA
10697,11858,98034,47.7196,-122.223,730000.0,KIRKLAND,WA
10698,11860,98038,47.3879,-122.032,332500.0,MAPLE VALLEY,WA
10699,11861,98011,47.74100000000001,-122.208,650000.0,BOTHELL,WA
10700,11862,98115,47.6838,-122.327,1400000.0,SEATTLE,WA
10701,11863,98011,47.7649,-122.205,465000.0,BOTHELL,WA
10702,11864,98029,47.5775,-122.019,690000.0,ISSAQUAH,WA
10703,11865,98058,47.4492,-122.157,289900.0,RENTON,WA
10704,11866,98112,47.6385,-122.281,1620000.0,SEATTLE,WA
10705,11867,98148,47.432,-122.329,339950.0,SEATTLE,WA
10706,11868,98023,47.3183,-122.382,367999.0,FEDERAL WAY,WA
10707,11869,98038,47.3828,-122.026,380000.0,MAPLE VALLEY,WA
10708,11870,98166,47.451,-122.365,440000.0,SEATTLE,WA
10709,11872,98028,47.74100000000001,-122.234,309500.0,KENMORE,WA
10710,11873,98155,47.7359,-122.306,350000.0,SEATTLE,WA
10711,11874,98038,47.3487,-122.021,215000.0,MAPLE VALLEY,WA
10712,11875,98118,47.5253,-122.266,254000.0,SEATTLE,WA
10713,11877,98102,47.6412,-122.329,402000.0,SEATTLE,WA
10714,11879,98155,47.7538,-122.325,625000.0,SEATTLE,WA
10715,11880,98126,47.534,-122.373,432000.0,SEATTLE,WA
10716,11881,98058,47.4416,-122.149,335500.0,RENTON,WA
10717,11882,98116,47.5751,-122.407,672500.0,SEATTLE,WA
10718,11883,98118,47.5486,-122.278,336000.0,SEATTLE,WA
10719,11884,98002,47.2883,-122.218,294400.0,AUBURN,WA
10720,11885,98007,47.6091,-122.147,541900.0,BELLEVUE,WA
10721,11886,98052,47.6884,-122.128,505000.0,REDMOND,WA
10722,11887,98030,47.3657,-122.173,255000.0,KENT,WA
10723,11888,98011,47.7722,-122.204,435000.0,BOTHELL,WA
10724,11889,98119,47.6423,-122.361,636000.0,SEATTLE,WA
10725,11890,98010,47.3554,-121.986,655000.0,BLACK DIAMOND,WA
10726,11891,98148,47.4283,-122.323,280500.0,SEATTLE,WA
10727,11892,98117,47.6924,-122.372,520000.0,SEATTLE,WA
10728,11893,98031,47.4042,-122.205,354000.0,KENT,WA
10729,11894,98003,47.3379,-122.322,810000.0,FEDERAL WAY,WA
10730,11895,98092,47.2617,-122.19,400000.0,AUBURN,WA
10731,11897,98040,47.56,-122.225,1290000.0,MERCER ISLAND,WA
10732,11898,98010,47.3388,-122.033,902500.0,BLACK DIAMOND,WA
10733,11899,98122,47.6187,-122.295,900000.0,SEATTLE,WA
10734,11900,98056,47.4793,-122.18,419500.0,RENTON,WA
10735,11901,98199,47.6495,-122.401,685000.0,SEATTLE,WA
10736,11902,98059,47.4798,-122.136,429950.0,RENTON,WA
10737,11903,98106,47.559,-122.365,464950.0,SEATTLE,WA
10738,11905,98019,47.7324,-121.963,406250.0,DUVALL,WA
10739,11907,98033,47.6595,-122.186,466800.0,KIRKLAND,WA
10740,11908,98008,47.5846,-122.12,674000.0,BELLEVUE,WA
10741,11909,98103,47.6557,-122.348,525000.0,SEATTLE,WA
10742,11910,98038,47.3735,-122.018,674950.0,MAPLE VALLEY,WA
10743,11911,98058,47.4389,-122.116,374900.0,RENTON,WA
10744,11912,98102,47.6282,-122.322,1440000.0,SEATTLE,WA
10745,11913,98052,47.7179,-122.113,559500.0,REDMOND,WA
10746,11914,98065,47.5427,-121.863,522500.0,SNOQUALMIE,WA
10747,11916,98059,47.4944,-122.162,498500.0,RENTON,WA
10748,11917,98117,47.6885,-122.386,571000.0,SEATTLE,WA
10749,11919,98001,47.3315,-122.265,271920.0,AUBURN,WA
10750,11920,98146,47.497,-122.346,104950.0,SEATTLE,WA
10751,11921,98075,47.5998,-122.014,485500.0,SAMMAMISH,WA
10752,11922,98115,47.6756,-122.275,1210000.0,SEATTLE,WA
10753,11923,98038,47.3473,-122.037,260250.0,MAPLE VALLEY,WA
10754,11924,98075,47.5868,-121.974,875909.0,SAMMAMISH,WA
10755,11925,98058,47.4492,-122.084,455000.0,RENTON,WA
10756,11926,98106,47.5321,-122.354,309000.0,SEATTLE,WA
10757,11927,98023,47.3086,-122.396,229000.0,FEDERAL WAY,WA
10758,11928,98003,47.3255,-122.305,250000.0,FEDERAL WAY,WA
10759,11929,98034,47.7219,-122.258,600000.0,KIRKLAND,WA
10760,11931,98053,47.6895,-122.041,571000.0,REDMOND,WA
10761,11933,98155,47.7718,-122.283,600000.0,SEATTLE,WA
10762,11934,98072,47.7408,-122.101,469500.0,WOODINVILLE,WA
10763,11935,98059,47.5182,-122.149,1150000.0,RENTON,WA
10764,11936,98105,47.6564,-122.325,785000.0,SEATTLE,WA
10765,11937,98052,47.6944,-122.102,872750.0,REDMOND,WA
10766,11939,98065,47.526,-121.828,350000.0,SNOQUALMIE,WA
10767,11941,98005,47.6418,-122.157,940000.0,BELLEVUE,WA
10768,11942,98023,47.3325,-122.35,185000.0,FEDERAL WAY,WA
10769,11943,98053,47.6316,-121.988,850000.0,REDMOND,WA
10770,11944,98022,47.238,-122.039,201000.0,ENUMCLAW,WA
10771,11945,98133,47.7189,-122.353,499000.0,SEATTLE,WA
10772,11946,98059,47.515,-122.164,315000.0,RENTON,WA
10773,11947,98029,47.5666,-121.999,509950.0,ISSAQUAH,WA
10774,11948,98178,47.5066,-122.259,286300.0,SEATTLE,WA
10775,11949,98034,47.705,-122.201,590000.0,KIRKLAND,WA
10776,11950,98106,47.5166,-122.361,325000.0,SEATTLE,WA
10777,11951,98010,47.3425,-122.03,625000.0,BLACK DIAMOND,WA
10778,11952,98125,47.7144,-122.319,378000.0,SEATTLE,WA
10779,11953,98023,47.2975,-122.38,239950.0,FEDERAL WAY,WA
10780,11954,98105,47.6699,-122.317,550000.0,SEATTLE,WA
10781,11955,98118,47.5532,-122.28,325000.0,SEATTLE,WA
10782,11956,98103,47.6547,-122.34,831000.0,SEATTLE,WA
10783,11957,98028,47.7743,-122.26,249000.0,KENMORE,WA
10784,11958,98072,47.7406,-122.11,484000.0,WOODINVILLE,WA
10785,11959,98092,47.3325,-122.168,395000.0,AUBURN,WA
10786,11960,98074,47.6388,-122.064,839900.0,SAMMAMISH,WA
10787,11961,98052,47.6759,-122.161,760000.0,REDMOND,WA
10788,11962,98116,47.5855,-122.383,750000.0,SEATTLE,WA
10789,11964,98065,47.5308,-121.847,440000.0,SNOQUALMIE,WA
10790,11965,98027,47.5695,-122.087,501000.0,ISSAQUAH,WA
10791,11967,98005,47.5919,-122.175,685650.0,BELLEVUE,WA
10792,11969,98105,47.6601,-122.275,980000.0,SEATTLE,WA
10793,11970,98056,47.5069,-122.189,275000.0,RENTON,WA
10794,11971,98058,47.4569,-122.165,319950.0,RENTON,WA
10795,11972,98028,47.7466,-122.249,448500.0,KENMORE,WA
10796,11974,98106,47.5212,-122.339,330000.0,SEATTLE,WA
10797,11975,98031,47.4096,-122.17,365000.0,KENT,WA
10798,11976,98133,47.7067,-122.354,329000.0,SEATTLE,WA
10799,11978,98052,47.6889,-122.128,566000.0,REDMOND,WA
10800,11980,98052,47.6972,-122.116,738000.0,REDMOND,WA
10801,11981,98092,47.3141,-122.192,185000.0,AUBURN,WA
10802,11982,98136,47.5145,-122.39,445000.0,SEATTLE,WA
10803,11983,98118,47.5388,-122.275,175000.0,SEATTLE,WA
10804,11984,98136,47.5148,-122.386,315000.0,SEATTLE,WA
10805,11985,98008,47.62,-122.12,445000.0,BELLEVUE,WA
10806,11986,98004,47.6425,-122.218,1400000.0,BELLEVUE,WA
10807,11987,98052,47.7302,-122.106,832500.0,REDMOND,WA
10808,11988,98065,47.5414,-121.869,771150.0,SNOQUALMIE,WA
10809,11989,98188,47.4364,-122.282,225000.0,SEATTLE,WA
10810,11990,98065,47.5333,-121.87,389950.0,SNOQUALMIE,WA
10811,11991,98065,47.5288,-121.846,435000.0,SNOQUALMIE,WA
10812,11992,98102,47.6447,-122.327,845000.0,SEATTLE,WA
10813,11993,98102,47.6437,-122.321,1300000.0,SEATTLE,WA
10814,11994,98144,47.5976,-122.298,350000.0,SEATTLE,WA
10815,11995,98003,47.2598,-122.311,250000.0,FEDERAL WAY,WA
10816,11996,98144,47.5872,-122.308,370000.0,SEATTLE,WA
10817,11997,98052,47.7066,-122.112,750000.0,REDMOND,WA
10818,11998,98117,47.6789,-122.365,439950.0,SEATTLE,WA
10819,11999,98133,47.7492,-122.336,395000.0,SEATTLE,WA
10820,12000,98133,47.7061,-122.347,375000.0,SEATTLE,WA
10821,12001,98003,47.2857,-122.3,263000.0,FEDERAL WAY,WA
10822,12002,98032,47.37,-122.297,185000.0,KENT,WA
10823,12003,98075,47.591,-122.01,500000.0,SAMMAMISH,WA
10824,12006,98004,47.6201,-122.209,1500000.0,BELLEVUE,WA
10825,12007,98115,47.6867,-122.275,1100000.0,SEATTLE,WA
10826,12008,98003,47.3482,-122.3,247000.0,FEDERAL WAY,WA
10827,12009,98115,47.6981,-122.325,289500.0,SEATTLE,WA
10828,12010,98065,47.5356,-121.881,432500.0,SNOQUALMIE,WA
10829,12011,98103,47.6663,-122.357,680000.0,SEATTLE,WA
10830,12012,98199,47.6496,-122.403,589000.0,SEATTLE,WA
10831,12013,98136,47.5322,-122.391,756450.0,SEATTLE,WA
10832,12014,98034,47.7149,-122.222,536650.0,KIRKLAND,WA
10833,12015,98122,47.6081,-122.289,540000.0,SEATTLE,WA
10834,12016,98125,47.7134,-122.292,385000.0,SEATTLE,WA
10835,12017,98115,47.6787,-122.285,485000.0,SEATTLE,WA
10836,12018,98059,47.4712,-122.1,240000.0,RENTON,WA
10837,12019,98059,47.4712,-122.1,415500.0,RENTON,WA
10838,12020,98117,47.6783,-122.366,550000.0,SEATTLE,WA
10839,12021,98112,47.6235,-122.309,1260000.0,SEATTLE,WA
10840,12024,98010,47.3107,-122.001,365000.0,BLACK DIAMOND,WA
10841,12025,98001,47.3314,-122.275,257000.0,AUBURN,WA
10842,12026,98029,47.5541,-121.995,420000.0,ISSAQUAH,WA
10843,12027,98166,47.4557,-122.348,338995.0,SEATTLE,WA
10844,12028,98177,47.7235,-122.359,615000.0,SEATTLE,WA
10845,12029,98092,47.3285,-122.168,312500.0,AUBURN,WA
10846,12030,98028,47.7443,-122.22,513000.0,KENMORE,WA
10847,12032,98040,47.5706,-122.209,1060000.0,MERCER ISLAND,WA
10848,12034,98038,47.3497,-122.025,350500.0,MAPLE VALLEY,WA
10849,12035,98168,47.4811,-122.325,215000.0,SEATTLE,WA
10850,12036,98034,47.7285,-122.24,440000.0,KIRKLAND,WA
10851,12037,98042,47.3598,-122.157,270000.0,KENT,WA
10852,12038,98126,47.5377,-122.376,385000.0,SEATTLE,WA
10853,12040,98122,47.6105,-122.309,700000.0,SEATTLE,WA
10854,12041,98006,47.5547,-122.178,585000.0,BELLEVUE,WA
10855,12042,98052,47.6747,-122.151,401000.0,REDMOND,WA
10856,12043,98052,47.6287,-122.093,655000.0,REDMOND,WA
10857,12044,98144,47.5746,-122.293,317000.0,SEATTLE,WA
10858,12045,98034,47.719,-122.173,500000.0,KIRKLAND,WA
10859,12046,98103,47.6975,-122.357,314963.0,SEATTLE,WA
10860,12047,98126,47.5671,-122.379,715000.0,SEATTLE,WA
10861,12049,98011,47.7374,-122.219,531000.0,BOTHELL,WA
10862,12050,98007,47.6176,-122.14,617000.0,BELLEVUE,WA
10863,12051,98177,47.7079,-122.358,440000.0,SEATTLE,WA
10864,12052,98002,47.2975,-122.223,140000.0,AUBURN,WA
10865,12053,98052,47.6315,-122.101,661000.0,REDMOND,WA
10866,12054,98052,47.6315,-122.101,697000.0,REDMOND,WA
10867,12055,98040,47.5497,-122.228,1200000.0,MERCER ISLAND,WA
10868,12056,98115,47.6873,-122.314,535000.0,SEATTLE,WA
10869,12057,98118,47.5643,-122.284,404500.0,SEATTLE,WA
10870,12058,98126,47.5256,-122.379,396500.0,SEATTLE,WA
10871,12059,98056,47.5339,-122.174,450000.0,RENTON,WA
10872,12060,98119,47.6325,-122.371,605000.0,SEATTLE,WA
10873,12061,98118,47.5153,-122.256,699000.0,SEATTLE,WA
10874,12062,98014,47.6953,-121.914,805000.0,CARNATION,WA
10875,12064,98052,47.6955,-122.097,595000.0,REDMOND,WA
10876,12065,98065,47.5263,-121.809,285000.0,SNOQUALMIE,WA
10877,12066,98056,47.5374,-122.192,725000.0,RENTON,WA
10878,12067,98023,47.3206,-122.394,216300.0,FEDERAL WAY,WA
10879,12068,98059,47.4804,-122.157,410000.0,RENTON,WA
10880,12070,98077,47.7562,-122.073,325000.0,WOODINVILLE,WA
10881,12071,98030,47.3738,-122.214,355000.0,KENT,WA
10882,12072,98146,47.5001,-122.338,338000.0,SEATTLE,WA
10883,12073,98001,47.3378,-122.263,210000.0,AUBURN,WA
10884,12074,98034,47.7308,-122.18,423000.0,KIRKLAND,WA
10885,12075,98002,47.2933,-122.195,249500.0,AUBURN,WA
10886,12076,98042,47.3922,-122.165,325000.0,KENT,WA
10887,12077,98042,47.3666,-122.089,257000.0,KENT,WA
10888,12079,98033,47.6773,-122.178,490000.0,KIRKLAND,WA
10889,12080,98034,47.7255,-122.164,299000.0,KIRKLAND,WA
10890,12082,98074,47.6261,-122.047,630000.0,SAMMAMISH,WA
10891,12083,98058,47.4579,-122.17,320000.0,RENTON,WA
10892,12084,98005,47.5932,-122.172,1110000.0,BELLEVUE,WA
10893,12085,98117,47.6988,-122.358,398000.0,SEATTLE,WA
