,Unnamed: 0,zipcode,lat,long,price_est,city,statecode,sqft_living,floors,waterfront,viewed_by_buyer,condition,yr_built
7470,8306,98146,47.5075,-122.378,474900.0,SEATTLE,WA,1630.0,1.0,0.0,0.0,3.0,1948.0
7471,8307,98028,47.7372,-122.223,515000.0,KENMORE,WA,2010.0,2.0,0.0,0.0,3.0,1994.0
7472,8308,98115,47.6754,-122.294,542000.0,SEATTLE,WA,1540.0,1.0,0.0,0.0,4.0,1922.0
7473,8309,98007,47.6218,-122.152,725000.0,BELLEVUE,WA,2420.0,1.0,0.0,0.0,3.0,1977.0
7474,8310,98038,47.3575,-122.016,314950.0,MAPLE VALLEY,WA,1690.0,2.0,0.0,0.0,3.0,2003.0
7475,8311,98072,47.7587,-122.144,375000.0,WOODINVILLE,WA,1410.0,1.0,0.0,0.0,4.0,1983.0
7476,8313,98006,47.559,-122.136,689000.0,BELLEVUE,WA,2200.0,1.0,0.0,0.0,5.0,1978.0
7477,8314,98102,47.637,-122.327,525000.0,SEATTLE,WA,1290.0,2.0,0.0,0.0,3.0,2006.0
7478,8315,98118,47.5329,-122.271,360000.0,SEATTLE,WA,1060.0,1.0,0.0,0.0,4.0,1968.0
7479,8316,98116,47.56399999999999,-122.398,425000.0,SEATTLE,WA,1240.0,1.0,0.0,0.0,4.0,1948.0
7480,8317,98118,47.5179,-122.264,239950.0,SEATTLE,WA,1280.0,1.0,0.0,0.0,3.0,1949.0
7481,8319,98136,47.5274,-122.384,615000.0,SEATTLE,WA,2360.0,1.0,0.0,0.0,4.0,1948.0
7482,8320,98074,47.6086,-122.059,516000.0,SAMMAMISH,WA,2210.0,1.0,0.0,0.0,4.0,1997.0
7483,8323,98155,47.7505,-122.312,315000.0,SEATTLE,WA,770.0,1.0,0.0,0.0,4.0,1943.0
7484,8324,98032,47.381,-122.299,250000.0,KENT,WA,2600.0,1.0,0.0,0.0,3.0,1959.0
7485,8325,98118,47.5292,-122.269,250000.0,SEATTLE,WA,1220.0,1.0,0.0,0.0,3.0,1942.0
7486,8326,98005,47.6495,-122.164,925000.0,BELLEVUE,WA,2910.0,1.0,0.0,0.0,4.0,1967.0
7487,8327,98133,47.7284,-122.336,358000.0,SEATTLE,WA,1150.0,1.0,0.0,0.0,3.0,1955.0
7488,8328,98092,47.2621,-122.221,262000.0,AUBURN,WA,1700.0,2.0,0.0,0.0,3.0,1997.0
7489,8329,98008,47.6334,-122.12,500000.0,BELLEVUE,WA,1220.0,1.0,0.0,0.0,4.0,1964.0
7490,8330,98119,47.6542,-122.373,1300000.0,SEATTLE,WA,,,,,,
7491,8331,98074,47.6525,-122.087,500000.0,SAMMAMISH,WA,2420.0,2.0,0.0,1.0,3.0,1984.0
7492,8332,98052,47.6909,-122.104,675000.0,REDMOND,WA,2610.0,2.0,0.0,0.0,3.0,1988.0
7493,8333,98118,47.5611,-122.28,235000.0,SEATTLE,WA,960.0,1.0,0.0,0.0,3.0,1955.0
7494,8334,98118,47.5611,-122.28,545000.0,SEATTLE,WA,960.0,1.0,0.0,0.0,3.0,1955.0
7495,8335,98033,47.6874,-122.168,350000.0,KIRKLAND,WA,1010.0,1.0,0.0,0.0,3.0,1981.0
7496,8336,98106,47.5394,-122.368,320000.0,SEATTLE,WA,1550.0,2.0,0.0,0.0,3.0,2008.0
7497,8338,98102,47.6476,-122.32,875000.0,SEATTLE,WA,2350.0,1.0,0.0,0.0,4.0,1922.0
7498,8339,98144,47.5873,-122.299,325000.0,SEATTLE,WA,1310.0,2.0,0.0,0.0,3.0,1998.0
7499,8340,98119,47.6442,-122.372,756000.0,SEATTLE,WA,2160.0,1.0,0.0,0.0,5.0,1947.0
7500,8341,98032,47.3715,-122.285,319000.0,KENT,WA,2510.0,1.0,0.0,0.0,3.0,1978.0
7501,8342,98115,47.6803,-122.291,455000.0,SEATTLE,WA,890.0,1.0,0.0,0.0,3.0,1926.0
7502,8343,98106,47.5313,-122.351,330000.0,SEATTLE,WA,1129.0,1.0,0.0,0.0,3.0,1953.0
7503,8344,98052,47.6883,-122.111,510000.0,REDMOND,WA,1980.0,1.0,0.0,0.0,3.0,1980.0
7504,8345,98116,47.5705,-122.384,532000.0,SEATTLE,WA,2360.0,1.0,0.0,0.0,3.0,1964.0
7505,8346,98117,47.6974,-122.369,775000.0,SEATTLE,WA,2480.0,2.0,0.0,0.0,3.0,2014.0
7506,8347,98144,47.5721,-122.309,410000.0,SEATTLE,WA,2160.0,1.0,0.0,0.0,3.0,1953.0
7507,8348,98108,47.5211,-122.33,205000.0,SEATTLE,WA,1740.0,1.0,0.0,0.0,3.0,1915.0
7508,8349,98177,47.7294,-122.358,585000.0,SEATTLE,WA,2430.0,2.0,0.0,0.0,3.0,1999.0
7509,8350,98023,47.3161,-122.382,255000.0,FEDERAL WAY,WA,1950.0,1.0,0.0,0.0,3.0,1975.0
7510,8351,98117,47.6772,-122.369,415000.0,SEATTLE,WA,910.0,1.0,0.0,0.0,3.0,1904.0
7511,8352,98126,47.5261,-122.376,459000.0,SEATTLE,WA,2360.0,1.0,0.0,0.0,5.0,1925.0
7512,8353,98034,47.7254,-122.227,354000.0,KIRKLAND,WA,1130.0,1.0,0.0,0.0,3.0,1965.0
7513,8354,98033,47.6952,-122.187,587000.0,KIRKLAND,WA,2150.0,2.0,0.0,0.0,3.0,1995.0
7514,8356,98033,47.6889,-122.187,570000.0,KIRKLAND,WA,1300.0,1.0,0.0,0.0,4.0,1965.0
7515,8357,98115,47.6988,-122.316,414500.0,SEATTLE,WA,1050.0,1.0,0.0,0.0,3.0,1941.0
7516,8358,98168,47.4871,-122.281,185000.0,SEATTLE,WA,1380.0,1.0,0.0,0.0,3.0,1928.0
7517,8359,98022,47.2025,-121.999,262500.0,ENUMCLAW,WA,1610.0,1.0,0.0,0.0,4.0,1961.0
7518,8360,98092,47.3382,-122.196,370000.0,AUBURN,WA,3150.0,1.0,0.0,0.0,4.0,1965.0
7519,8361,98125,47.7162,-122.324,362500.0,SEATTLE,WA,1520.0,1.0,0.0,0.0,3.0,1954.0
7520,8362,98072,47.7703,-122.165,536000.0,WOODINVILLE,WA,1990.0,2.0,0.0,0.0,3.0,1993.0
7521,8363,98146,47.5031,-122.348,425000.0,SEATTLE,WA,2500.0,1.0,0.0,0.0,3.0,1921.0
7522,8364,98125,47.7156,-122.317,435000.0,SEATTLE,WA,1890.0,1.0,0.0,0.0,4.0,1973.0
7523,8365,98133,47.7308,-122.34,435000.0,SEATTLE,WA,1840.0,1.0,0.0,0.0,4.0,1942.0
7524,8366,98136,47.5299,-122.387,400000.0,SEATTLE,WA,1220.0,1.0,0.0,0.0,3.0,1942.0
7525,8367,98122,47.6039,-122.307,446000.0,SEATTLE,WA,1370.0,2.0,0.0,0.0,3.0,2008.0
7526,8368,98105,47.6718,-122.256,1250000.0,SEATTLE,WA,,,,,,
7527,8369,98038,47.3484,-122.037,300000.0,MAPLE VALLEY,WA,1760.0,2.0,0.0,0.0,3.0,1991.0
7528,8370,98115,47.6978,-122.314,404500.0,SEATTLE,WA,800.0,1.0,0.0,0.0,3.0,1938.0
7529,8371,98072,47.7285,-122.112,910000.0,WOODINVILLE,WA,3530.0,2.0,0.0,0.0,4.0,1986.0
7530,8372,98122,47.6025,-122.286,771000.0,SEATTLE,WA,1780.0,1.0,0.0,0.0,4.0,1927.0
7531,8373,98001,47.2649,-122.292,335000.0,AUBURN,WA,2610.0,2.0,0.0,0.0,3.0,2009.0
7532,8375,98002,47.3191,-122.213,288000.0,AUBURN,WA,1560.0,1.0,0.0,0.0,4.0,1963.0
7533,8376,98033,47.6647,-122.177,403000.0,KIRKLAND,WA,1270.0,1.0,0.0,0.0,3.0,1956.0
7534,8377,98103,47.6534,-122.346,510000.0,SEATTLE,WA,1420.0,3.0,0.0,0.0,3.0,2006.0
7535,8378,98144,47.5873,-122.299,751000.0,SEATTLE,WA,2880.0,2.0,0.0,0.0,3.0,1980.0
7536,8380,98004,47.6169,-122.212,1010000.0,BELLEVUE,WA,1640.0,1.0,0.0,0.0,5.0,1920.0
7537,8381,98007,47.5875,-122.134,575000.0,BELLEVUE,WA,1730.0,1.0,0.0,0.0,4.0,1956.0
7538,8382,98146,47.5016,-122.348,330000.0,SEATTLE,WA,1250.0,1.0,0.0,0.0,3.0,1951.0
7539,8383,98107,47.674,-122.377,565000.0,SEATTLE,WA,1520.0,3.0,0.0,0.0,3.0,2013.0
7540,8384,98074,47.6018,-122.021,456000.0,SAMMAMISH,WA,1820.0,2.0,0.0,0.0,3.0,1999.0
7541,8385,98029,47.5771,-121.994,652500.0,ISSAQUAH,WA,2700.0,2.0,0.0,0.0,3.0,1990.0
7542,8386,98136,47.5271,-122.384,582000.0,SEATTLE,WA,1820.0,2.0,0.0,0.0,5.0,1949.0
7543,8387,98075,47.5997,-121.973,700000.0,SAMMAMISH,WA,2770.0,2.0,0.0,0.0,3.0,2004.0
7544,8388,98126,47.5365,-122.378,235000.0,SEATTLE,WA,1270.0,1.0,0.0,0.0,3.0,1917.0
7545,8389,98075,47.5926,-122.047,460000.0,SAMMAMISH,WA,1400.0,1.0,0.0,0.0,4.0,1977.0
7546,8390,98052,47.7206,-122.11,475000.0,REDMOND,WA,1820.0,1.0,0.0,0.0,3.0,1981.0
7547,8391,98053,47.7108,-122.031,579000.0,REDMOND,WA,1870.0,1.0,0.0,0.0,3.0,2003.0
7548,8392,98107,47.6736,-122.39,507000.0,SEATTLE,WA,1360.0,1.0,0.0,0.0,3.0,1945.0
7549,8393,98118,47.5165,-122.268,210000.0,SEATTLE,WA,1040.0,2.0,0.0,0.0,3.0,2004.0
7550,8394,98001,47.3537,-122.274,359500.0,AUBURN,WA,2140.0,2.0,0.0,0.0,3.0,1993.0
7551,8395,98001,47.3304,-122.277,248000.0,AUBURN,WA,1330.0,1.0,0.0,0.0,3.0,1987.0
7552,8396,98178,47.5071,-122.255,239300.0,SEATTLE,WA,1070.0,1.0,0.0,0.0,3.0,1952.0
7553,8397,98133,47.7326,-122.343,315000.0,SEATTLE,WA,1370.0,3.0,0.0,0.0,3.0,2009.0
7554,8398,98005,47.6381,-122.166,970000.0,BELLEVUE,WA,3510.0,2.0,0.0,0.0,4.0,1976.0
7555,8399,98136,47.5282,-122.391,510000.0,SEATTLE,WA,1730.0,1.0,0.0,1.0,3.0,1954.0
7556,8400,98008,47.6005,-122.129,418000.0,BELLEVUE,WA,1550.0,1.0,0.0,0.0,3.0,1956.0
7557,8401,98053,47.6711,-122.012,699000.0,REDMOND,WA,3280.0,2.0,0.0,0.0,3.0,1996.0
7558,8403,98008,47.6069,-122.112,515000.0,BELLEVUE,WA,1580.0,1.0,0.0,1.0,4.0,1967.0
7559,8404,98166,47.4434,-122.347,400000.0,SEATTLE,WA,1460.0,1.0,0.0,0.0,3.0,1952.0
7560,8405,98125,47.7026,-122.29,445000.0,SEATTLE,WA,1410.0,1.0,0.0,0.0,4.0,1954.0
7561,8406,98199,47.6339,-122.396,1110000.0,SEATTLE,WA,,,,,,
7562,8407,98038,47.3857,-122.079,212000.0,MAPLE VALLEY,WA,1690.0,1.0,0.0,0.0,3.0,1976.0
7563,8408,98006,47.5547,-122.154,710000.0,BELLEVUE,WA,2870.0,2.0,0.0,0.0,3.0,1980.0
7564,8409,98030,47.3858,-122.227,225800.0,KENT,WA,1100.0,1.0,0.0,0.0,4.0,1907.0
7565,8410,98155,47.7697,-122.274,520000.0,SEATTLE,WA,,,,,,
7566,8411,98040,47.5479,-122.212,1300000.0,MERCER ISLAND,WA,,,,,,
7567,8412,98178,47.4918,-122.258,248000.0,SEATTLE,WA,2080.0,1.0,0.0,0.0,3.0,1950.0
7568,8413,98005,47.589,-122.156,556000.0,BELLEVUE,WA,2230.0,1.0,0.0,0.0,4.0,1957.0
7569,8414,98146,47.506,-122.365,319950.0,SEATTLE,WA,1710.0,1.0,0.0,0.0,3.0,1958.0
7570,8415,98118,47.5625,-122.283,320000.0,SEATTLE,WA,1640.0,1.0,0.0,0.0,3.0,1984.0
7571,8416,98031,47.4034,-122.187,245000.0,KENT,WA,1600.0,2.0,0.0,0.0,4.0,1992.0
7572,8417,98072,47.7376,-122.102,700000.0,WOODINVILLE,WA,2850.0,2.0,0.0,0.0,3.0,1987.0
7573,8418,98133,47.7348,-122.34,628000.0,SEATTLE,WA,2600.0,2.0,0.0,0.0,3.0,2015.0
7574,8419,98199,47.651,-122.369,640000.0,SEATTLE,WA,1380.0,1.0,0.0,0.0,3.0,1948.0
7575,8420,98126,47.5266,-122.379,420000.0,SEATTLE,WA,1320.0,1.0,0.0,0.0,4.0,1942.0
7576,8421,98103,47.6982,-122.349,349950.0,SEATTLE,WA,1420.0,3.0,0.0,0.0,3.0,2002.0
7577,8422,98022,47.2091,-122.009,307999.0,ENUMCLAW,WA,2420.0,2.0,0.0,0.0,3.0,1996.0
7578,8423,98116,47.5656,-122.4,749950.0,SEATTLE,WA,2600.0,2.0,0.0,0.0,5.0,1949.0
7579,8424,98133,47.7048,-122.347,290000.0,SEATTLE,WA,840.0,1.0,0.0,0.0,4.0,1919.0
7580,8425,98092,47.2931,-122.188,235000.0,AUBURN,WA,1420.0,1.0,0.0,0.0,4.0,1962.0
7581,8426,98146,47.508,-122.337,225000.0,SEATTLE,WA,1790.0,1.0,0.0,0.0,3.0,1937.0
7582,8427,98146,47.508,-122.337,302100.0,SEATTLE,WA,1790.0,1.0,0.0,0.0,3.0,1937.0
7583,8428,98115,47.697,-122.313,520000.0,SEATTLE,WA,1340.0,1.0,0.0,0.0,3.0,1939.0
7584,8429,98155,47.7651,-122.291,285000.0,SEATTLE,WA,1010.0,1.0,0.0,0.0,3.0,1975.0
7585,8430,98074,47.6301,-122.037,525000.0,SAMMAMISH,WA,1640.0,1.0,0.0,0.0,3.0,1981.0
7586,8431,98032,47.3641,-122.278,374900.0,KENT,WA,2980.0,1.0,0.0,0.0,3.0,1982.0
7587,8432,98125,47.7329,-122.308,377500.0,SEATTLE,WA,1370.0,1.0,0.0,0.0,3.0,1926.0
7588,8433,98125,47.7303,-122.287,587450.0,SEATTLE,WA,2190.0,1.0,0.0,1.0,4.0,1927.0
7589,8434,98023,47.2715,-122.338,245000.0,FEDERAL WAY,WA,1530.0,1.0,0.0,0.0,3.0,1979.0
7590,8435,98092,47.3175,-122.17,200000.0,AUBURN,WA,1290.0,1.0,0.0,0.0,3.0,1994.0
7591,8437,98072,47.7439,-122.17,607000.0,WOODINVILLE,WA,2470.0,2.0,0.0,0.0,3.0,1991.0
7592,8439,98074,47.6305,-122.034,549950.0,SAMMAMISH,WA,2230.0,1.0,0.0,0.0,4.0,1981.0
7593,8440,98056,47.5102,-122.18,250000.0,RENTON,WA,2300.0,1.0,0.0,0.0,3.0,1960.0
7594,8441,98029,47.5718,-121.999,525000.0,ISSAQUAH,WA,2030.0,2.0,0.0,0.0,4.0,1991.0
7595,8442,98166,47.4436,-122.339,440000.0,SEATTLE,WA,,,,,,
7596,8444,98075,47.5773,-122.056,739900.0,SAMMAMISH,WA,3290.0,2.0,0.0,0.0,3.0,2004.0
7597,8445,98118,47.5374,-122.27,315000.0,SEATTLE,WA,1300.0,1.0,0.0,0.0,3.0,1993.0
7598,8446,98126,47.566,-122.37,340000.0,SEATTLE,WA,1880.0,1.0,0.0,0.0,3.0,1917.0
7599,8447,98038,47.3814,-122.024,366000.0,MAPLE VALLEY,WA,2170.0,2.0,0.0,0.0,3.0,1995.0
7600,8448,98133,47.7201,-122.35,315000.0,SEATTLE,WA,1680.0,1.0,0.0,0.0,3.0,1952.0
7601,8449,98056,47.5164,-122.189,299000.0,RENTON,WA,1190.0,1.0,0.0,0.0,4.0,1959.0
7602,8450,98155,47.7518,-122.279,350000.0,SEATTLE,WA,940.0,1.0,0.0,0.0,3.0,1950.0
7603,8451,98199,47.6515,-122.4,340000.0,SEATTLE,WA,1010.0,1.0,0.0,0.0,3.0,2003.0
7604,8452,98033,47.6707,-122.174,460000.0,KIRKLAND,WA,1290.0,1.0,0.0,0.0,4.0,1962.0
7605,8453,98002,47.2872,-122.212,224000.0,AUBURN,WA,1480.0,1.0,0.0,0.0,3.0,1957.0
7606,8454,98118,47.5287,-122.281,140000.0,SEATTLE,WA,900.0,1.0,0.0,0.0,2.0,1940.0
7607,8455,98166,47.4625,-122.345,246000.0,SEATTLE,WA,1400.0,1.0,0.0,0.0,5.0,1930.0
7608,8456,98019,47.7278,-121.963,330000.0,DUVALL,WA,2040.0,2.0,0.0,0.0,3.0,1995.0
7609,8457,98034,47.7311,-122.199,306000.0,KIRKLAND,WA,1450.0,1.0,0.0,0.0,3.0,1969.0
7610,8458,98155,47.7402,-122.323,324950.0,SEATTLE,WA,1210.0,1.0,0.0,0.0,3.0,1949.0
7611,8459,98092,47.302,-122.123,345000.0,AUBURN,WA,1800.0,1.0,0.0,0.0,5.0,1987.0
7612,8460,98168,47.4901,-122.303,207000.0,SEATTLE,WA,1490.0,1.0,0.0,0.0,4.0,1954.0
7613,8461,98056,47.4927,-122.169,238000.0,RENTON,WA,1240.0,1.0,0.0,0.0,5.0,1953.0
7614,8463,98006,47.5573,-122.136,649950.0,BELLEVUE,WA,2150.0,2.0,0.0,0.0,4.0,1979.0
7615,8464,98105,47.6693,-122.267,515000.0,SEATTLE,WA,1710.0,1.0,0.0,0.0,3.0,1947.0
7616,8465,98103,47.6985,-122.349,452000.0,SEATTLE,WA,1530.0,2.0,0.0,0.0,3.0,1998.0
7617,8466,98146,47.5072,-122.336,236000.0,SEATTLE,WA,1630.0,2.0,0.0,0.0,3.0,2003.0
7618,8468,98075,47.5952,-122.051,563000.0,SAMMAMISH,WA,2340.0,1.0,0.0,0.0,4.0,1972.0
7619,8469,98072,47.7417,-122.093,410988.0,WOODINVILLE,WA,1000.0,1.0,0.0,0.0,4.0,1967.0
7620,8470,98040,47.5382,-122.23,1200000.0,MERCER ISLAND,WA,,,,,,
7621,8471,98031,47.4034,-122.167,340000.0,KENT,WA,2170.0,2.0,0.0,0.0,3.0,1992.0
7622,8472,98133,47.7174,-122.336,808100.0,SEATTLE,WA,3020.0,1.0,0.0,0.0,5.0,1956.0
7623,8473,98002,47.3411,-122.219,236000.0,AUBURN,WA,1330.0,1.0,0.0,0.0,3.0,1998.0
7624,8474,98055,47.4654,-122.194,330000.0,RENTON,WA,1720.0,1.0,0.0,0.0,4.0,1965.0
7625,8475,98117,47.6857,-122.376,799990.0,SEATTLE,WA,2540.0,2.0,0.0,0.0,5.0,1910.0
7626,8476,98059,47.5031,-122.152,343000.0,RENTON,WA,1410.0,1.0,0.0,0.0,5.0,1960.0
7627,8477,98059,47.4852,-122.162,332000.0,RENTON,WA,1530.0,1.0,0.0,0.0,3.0,1993.0
7628,8479,98058,47.4768,-122.177,239950.0,RENTON,WA,1140.0,1.0,0.0,0.0,5.0,1943.0
7629,8480,98115,47.6745,-122.287,674000.0,SEATTLE,WA,2110.0,1.0,0.0,0.0,4.0,1946.0
7630,8481,98056,47.4923,-122.165,200000.0,RENTON,WA,1050.0,1.0,0.0,0.0,4.0,1967.0
7631,8482,98008,47.6293,-122.121,453000.0,BELLEVUE,WA,1600.0,1.0,0.0,0.0,3.0,1966.0
7632,8483,98125,47.7331,-122.299,330000.0,SEATTLE,WA,1430.0,1.0,0.0,0.0,3.0,1950.0
7633,8484,98042,47.3365,-122.051,285000.0,KENT,WA,1996.0,2.0,0.0,0.0,3.0,2009.0
7634,8485,98155,47.7557,-122.328,338000.0,SEATTLE,WA,1530.0,1.0,0.0,0.0,5.0,1948.0
7635,8486,98126,47.5208,-122.372,264950.0,SEATTLE,WA,1000.0,1.0,0.0,0.0,3.0,1951.0
7636,8487,98040,47.5705,-122.225,880000.0,MERCER ISLAND,WA,2530.0,1.0,0.0,0.0,5.0,1954.0
7637,8488,98106,47.5366,-122.359,209500.0,SEATTLE,WA,970.0,1.0,0.0,0.0,3.0,1976.0
7638,8489,98056,47.4952,-122.178,380000.0,RENTON,WA,2400.0,1.0,0.0,0.0,4.0,1958.0
7639,8490,98031,47.3924,-122.192,336500.0,KENT,WA,1830.0,1.0,0.0,0.0,3.0,1994.0
7640,8491,98055,47.4537,-122.211,360000.0,RENTON,WA,2130.0,1.0,0.0,0.0,3.0,1983.0
7641,8492,98155,47.7596,-122.275,911100.0,SEATTLE,WA,3330.0,2.0,0.0,0.0,5.0,1924.0
7642,8493,98126,47.5271,-122.375,249900.0,SEATTLE,WA,560.0,1.0,0.0,0.0,3.0,1944.0
7643,8494,98168,47.5008,-122.333,175000.0,SEATTLE,WA,1210.0,1.0,0.0,0.0,3.0,1962.0
7644,8496,98052,47.6774,-122.164,225000.0,REDMOND,WA,1370.0,1.0,0.0,0.0,4.0,1945.0
7645,8497,98052,47.6774,-122.164,270000.0,REDMOND,WA,1370.0,1.0,0.0,0.0,4.0,1945.0
7646,8498,98028,47.7376,-122.242,400000.0,KENMORE,WA,1740.0,2.0,0.0,0.0,3.0,1980.0
7647,8499,98118,47.5303,-122.288,299800.0,SEATTLE,WA,790.0,1.0,0.0,0.0,4.0,1925.0
7648,8500,98056,47.53,-122.172,555000.0,RENTON,WA,2480.0,2.0,0.0,0.0,4.0,1989.0
7649,8501,98055,47.4818,-122.231,230000.0,RENTON,WA,1920.0,2.0,0.0,0.0,3.0,1988.0
7650,8502,98092,47.3304,-122.179,360000.0,AUBURN,WA,2750.0,2.0,0.0,0.0,3.0,2002.0
7651,8503,98199,47.6575,-122.402,415000.0,SEATTLE,WA,880.0,1.0,0.0,0.0,3.0,1910.0
7652,8504,98023,47.3165,-122.382,355000.0,FEDERAL WAY,WA,2160.0,1.0,0.0,0.0,4.0,1976.0
7653,8505,98053,47.6343,-121.969,635000.0,REDMOND,WA,2570.0,2.0,0.0,0.0,3.0,1997.0
7654,8506,98118,47.5271,-122.274,353000.0,SEATTLE,WA,2130.0,1.0,0.0,0.0,5.0,1978.0
7655,8508,98001,47.3375,-122.291,265000.0,AUBURN,WA,1780.0,1.0,0.0,0.0,4.0,1967.0
7656,8509,98008,47.6131,-122.123,250000.0,BELLEVUE,WA,1910.0,1.0,0.0,0.0,4.0,1959.0
7657,8510,98155,47.7497,-122.313,225000.0,SEATTLE,WA,1170.0,1.0,0.0,0.0,3.0,1951.0
7658,8511,98117,47.6883,-122.395,553000.0,SEATTLE,WA,900.0,1.0,0.0,0.0,3.0,1944.0
7659,8512,98008,47.6141,-122.116,565000.0,BELLEVUE,WA,2650.0,1.0,0.0,0.0,3.0,1961.0
7660,8513,98118,47.5503,-122.283,312000.0,SEATTLE,WA,1170.0,1.0,0.0,0.0,3.0,1907.0
7661,8515,98003,47.26600000000001,-122.307,320000.0,FEDERAL WAY,WA,2150.0,1.0,0.0,0.0,3.0,1992.0
7662,8516,98034,47.7206,-122.197,453000.0,KIRKLAND,WA,1430.0,1.0,0.0,0.0,4.0,1964.0
7663,8517,98118,47.5518,-122.279,320000.0,SEATTLE,WA,960.0,1.0,0.0,0.0,4.0,1910.0
7664,8518,98144,47.5882,-122.29,610000.0,SEATTLE,WA,,,,,,
7665,8519,98028,47.7623,-122.256,385000.0,KENMORE,WA,1490.0,1.0,0.0,0.0,4.0,1959.0
7666,8520,98001,47.2666,-122.254,215000.0,AUBURN,WA,1210.0,1.0,0.0,0.0,4.0,1983.0
7667,8521,98022,47.2077,-121.993,215000.0,ENUMCLAW,WA,1860.0,1.0,0.0,0.0,5.0,1920.0
7668,8522,98028,47.7767,-122.239,415000.0,KENMORE,WA,1980.0,2.0,0.0,0.0,3.0,2003.0
7669,8523,98125,47.7019,-122.311,350000.0,SEATTLE,WA,900.0,1.0,0.0,0.0,3.0,1947.0
7670,8524,98125,47.7019,-122.311,395000.0,SEATTLE,WA,900.0,1.0,0.0,0.0,3.0,1947.0
7671,8525,98004,47.6246,-122.199,898000.0,BELLEVUE,WA,1490.0,1.0,0.0,0.0,4.0,1963.0
7672,8526,98055,47.437,-122.207,480000.0,RENTON,WA,2980.0,2.0,0.0,0.0,3.0,2006.0
7673,8529,98074,47.6123,-122.007,770000.0,SAMMAMISH,WA,2800.0,2.0,0.0,0.0,3.0,1999.0
7674,8530,98004,47.6477,-122.216,1210000.0,BELLEVUE,WA,,,,,,
7675,8531,98004,47.6182,-122.215,1590000.0,BELLEVUE,WA,,,,,,
7676,8532,98072,47.7489,-122.123,880000.0,WOODINVILLE,WA,2130.0,1.0,0.0,0.0,4.0,1989.0
7677,8533,98166,47.4683,-122.348,332000.0,SEATTLE,WA,1510.0,1.0,0.0,0.0,3.0,1942.0
7678,8534,98008,47.6289,-122.119,445000.0,BELLEVUE,WA,1750.0,1.0,0.0,0.0,3.0,1966.0
7679,8536,98102,47.6233,-122.319,752000.0,SEATTLE,WA,1650.0,1.0,0.0,0.0,3.0,1903.0
7680,8538,98116,47.5705,-122.398,420000.0,SEATTLE,WA,1320.0,1.0,0.0,0.0,3.0,1955.0
7681,8539,98092,47.3287,-122.167,330000.0,AUBURN,WA,2310.0,2.0,0.0,0.0,3.0,1997.0
7682,8540,98133,47.7163,-122.333,409000.0,SEATTLE,WA,1440.0,1.0,0.0,0.0,4.0,1972.0
7683,8541,98059,47.4768,-122.155,350000.0,RENTON,WA,2330.0,1.0,0.0,0.0,4.0,1968.0
7684,8542,98019,47.7125,-121.916,570000.0,DUVALL,WA,2430.0,1.0,0.0,0.0,3.0,1994.0
7685,8543,98155,47.7652,-122.31,315000.0,SEATTLE,WA,1390.0,1.0,0.0,0.0,3.0,1982.0
7686,8544,98168,47.4935,-122.316,224000.0,SEATTLE,WA,1150.0,1.0,0.0,0.0,3.0,1930.0
7687,8545,98168,47.4939,-122.297,293550.0,SEATTLE,WA,2120.0,1.0,0.0,0.0,3.0,1965.0
7688,8546,98144,47.5732,-122.305,350000.0,SEATTLE,WA,2300.0,1.0,0.0,0.0,3.0,1966.0
7689,8548,98133,47.7522,-122.338,442500.0,SEATTLE,WA,2400.0,2.0,0.0,0.0,3.0,1997.0
7690,8550,98056,47.5329,-122.173,506400.0,RENTON,WA,2100.0,1.0,0.0,0.0,3.0,1989.0
7691,8551,98019,47.7373,-121.966,324000.0,DUVALL,WA,1550.0,2.0,0.0,0.0,3.0,2001.0
7692,8552,98022,47.2021,-121.996,169000.0,ENUMCLAW,WA,1570.0,1.0,0.0,0.0,4.0,1931.0
7693,8553,98117,47.6859,-122.37,595000.0,SEATTLE,WA,1480.0,1.0,0.0,0.0,4.0,1928.0
7694,8554,98092,47.3344,-122.174,299900.0,AUBURN,WA,2720.0,2.0,0.0,0.0,3.0,2002.0
7695,8555,98058,47.4653,-122.176,332000.0,RENTON,WA,2270.0,1.0,0.0,0.0,3.0,1977.0
7696,8556,98011,47.7341,-122.2,432000.0,BOTHELL,WA,2410.0,1.0,0.0,0.0,3.0,1978.0
7697,8557,98198,47.4005,-122.312,510000.0,SEATTLE,WA,,,,,,
7698,8558,98030,47.3511,-122.169,270000.0,KENT,WA,1540.0,2.0,0.0,0.0,4.0,1986.0
7699,8560,98105,47.6684,-122.323,509250.0,SEATTLE,WA,1480.0,1.0,0.0,0.0,3.0,1914.0
7700,8561,98042,47.3677,-122.078,189000.0,KENT,WA,860.0,1.0,0.0,0.0,5.0,1969.0
7701,8562,98117,47.6886,-122.388,726500.0,SEATTLE,WA,2180.0,2.0,0.0,0.0,3.0,1999.0
7702,8563,98168,47.4839,-122.302,287000.0,SEATTLE,WA,1300.0,1.0,0.0,0.0,5.0,1933.0
7703,8564,98010,47.3534,-121.992,679000.0,BLACK DIAMOND,WA,3420.0,2.0,0.0,0.0,3.0,2004.0
7704,8565,98031,47.4202,-122.204,316000.0,KENT,WA,2130.0,1.0,0.0,0.0,3.0,1987.0
